File Layout Stasiun Rev. 2.0
Properti : D:\CTC-YK-CLIENT-WALLDISPLAY-3\Layout\DISPLAY3.csv
No,Nama Objek,Indek,Grup,Kiri,Atas,Tinggi,Lebar,Front/Back,Tips,Tipe,No Stasiun,Buka Layout,Alokasi,Nama Variabel
106,Kotak/Track,22,0,704,905,43,53,0,CE-IB-KET-10B-TE-DO,3,0,,2,CE-IB-KET-10B-TE-DO,CE-NEW-IB-10B-RE-DO,,,,255,65535,14737632,0,0,13619151,0,11,2,4662,5419,0,0,0,0,35#
107,Poligon,6,0,7062,1036,22,22,0,MGW-A14-EFLE-DO,1,0,,0,MGW-A14-EFLE-DO,MGW-A14-EFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,1169,1161,0,0,0,0,35#
108,Poligon,7,0,7038,1036,22,22,0,MGW-A14-WFLE-DO,2,0,,0,MGW-A14-WFLE-DO,MGW-A14-WFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,1185,1177,0,0,0,0,35#
109,Poligon,8,0,5418,1033,22,22,0,BBN-A14-EFLE-DO,1,0,,0,BBN-A14-EFLE-DO,BBN-A14-EFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,2126,2118,0,0,0,0,35#
110,Poligon,9,0,5394,1033,22,22,0,BBN-A14-WFLE-DO,2,0,,0,BBN-A14-WFLE-DO,BBN-A14-WFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,2142,2134,0,0,0,0,35#
111,Poligon,10,0,5992,1033,22,22,0,MGW-A10-EFLE-DO,1,0,,0,MGW-A10-EFLE-DO,MGW-A10-EFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,1168,1160,0,0,0,0,35#
112,Poligon,11,0,5968,1033,22,22,0,MGW-A10-WFLE-DO,2,0,,0,MGW-A10-WFLE-DO,MGW-A10-WFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,1184,1176,0,0,0,0,35#
113,Poligon,12,0,4070,1039,22,22,0,BBN-A10-EFLE-DO,1,0,,0,BBN-A10-EFLE-DO,BBN-A10-EFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,2125,2117,0,0,0,0,35#
114,Poligon,13,0,4046,1039,22,22,0,BBN-A10-WFLE-DO,2,0,,0,BBN-A10-WFLE-DO,BBN-A10-WFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,2141,2133,0,0,0,0,35#
115,Poligon,14,0,3891,1038,22,22,0,SWT-A14-EFLE-DO,1,0,,0,SWT-A14-EFLE-DO,SWT-A14-EFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,2974,2966,0,0,0,0,35#
116,Poligon,15,0,3867,1038,22,22,0,SWT-A14-WFLE-DO,2,0,,0,SWT-A14-WFLE-DO,SWT-A14-WFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,2990,2982,0,0,0,0,35#
117,Poligon,16,0,2462,1036,22,22,0,KT-A14-EFLE-DO,1,0,,0,KT-A14-EFLE-DO,KT-A14-EFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,4137,4129,0,0,0,0,35#
118,Poligon,17,0,2438,1036,22,22,0,KT-A14-WFLE-DO,2,0,,0,KT-A14-WFLE-DO,KT-A14-WFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,4153,4145,0,0,0,0,35#
119,Poligon,18,0,2656,1034,22,22,0,SWT-A10-EFLE-DO,1,0,,0,SWT-A10-EFLE-DO,SWT-A10-EFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,2976,2968,0,0,0,0,35#
120,Poligon,19,0,2632,1034,22,22,0,SWT-A10-WFLE-DO,2,0,,0,SWT-A10-WFLE-DO,SWT-A10-WFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,2992,2984,0,0,0,0,35#
121,Poligon,20,0,946,1038,22,22,0,KT-A10-EFLE-DO,1,0,,0,KT-A10-EFLE-DO,KT-A10-EFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,4139,4131,0,0,0,0,35#
122,Poligon,21,0,922,1038,22,22,0,KT-A10-WFLE-DO,2,0,,0,KT-A10-WFLE-DO,KT-A10-WFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,4155,4147,0,0,0,0,35#
123,Poligon,22,0,0,897,6,11,0,YK-W71-RTE-DO,8,0,,0,YK-W71-RTE-DO,YK-W71-RRE-DO,,,,255,65535,65280,0,0,13619151,0,12,2,11024,11025,0,0,0,0,35#
124,Poligon,23,0,2692,846,12,11,0,SWT-J20-EGE-DO,1,0,,0,SWT-J20-EGE-DO,,,,,16777215,65535,65280,0,0,4144959,0,12,1,3002,0,0,0,0,0,35#
125,Label,12,0,75,53,30,73,0,,1,0,,0,,,,,,KOTA,255,65535,14737632,0,,,,,0,16777215,0,0,Arial,18,-1,0,0,0,0,0,0,0,0,54#
126,Nomor Kereta,10,0,153,36,30,89,0,,1,0,,0,PWS-A60-WTE-DO,7211,17#
127,Poligon,24,0,176,3,22,22,0,PWS-A60-WFLE-DO,2,0,,0,PWS-A60-WFLE-DO,PWS-A60-WFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,8043,8034,0,0,0,0,35#
128,Poligon,25,0,200,3,22,22,0,PWS-A60-EFLE-DO,1,0,,0,PWS-A60-EFLE-DO,PWS-A60-EFE-DO,,,,255,65535,65280,0,0,5197647,0,12,2,8025,8016,0,0,0,0,35#
129,Label,13,0,1336,2,11,220,0,,1,0,,0,,,,,,STATUS INTERLOCKING,255,65280,255,0,,,,,0,16777215,0,0,Arial,11,0,0,0,0,0,0,0,0,0,54#
130,Nama Peralatan,16,0,7664,834,15,89,0,,1,0,,0,Track,24DT,0,18#
131,Nama Peralatan,17,0,722,29,16,45,0,,1,0,,0,Sinyal,X62,0,18#
132,Kotak/Track,23,0,664,25,11,15,0,PWS-L62-WGE-DO,3,0,,2,PWS-L62-WGE-DO,,,,,16777215,65535,14737632,0,0,5197647,0,5,1,8004,0,0,0,0,0,35#
133,Kotak/Track,24,0,682,25,11,4,0,PWS-L62-RGE-DO,1,0,,2,PWS-L62-RGE-DO,,,,,255,65535,14737632,0,0,5197647,0,10,1,7987,0,0,0,0,0,35#
134,Nama Peralatan,18,0,658,2,16,45,0,,1,0,,0,Sinyal,L62,0,18#
135,Gambar Bitmap,39,0,658,20,21,45,0,,0,0,,0,,,,,,,,,,0,sinyal-langsir-180.bmp,0,0,0,0,0,0,0,0,0,35#
136,Nama Peralatan,19,0,1612,240,15,45,0,,1,0,,0,Sinyal,X14,0,18#
137,Nama Peralatan,20,0,1527,443,15,43,0,,1,0,,0,Sinyal,X94,0,18#
138,Nama Peralatan,21,0,411,309,15,45,0,,1,0,,0,Sinyal,X30,0,18#
139,Nama Peralatan,22,0,170,169,15,45,0,,1,0,,0,Sinyal,X20,0,18#
140,Nama Peralatan,23,0,452,30,15,45,0,,1,0,,0,Sinyal,X60,0,18#
141,Label,14,0,1500,99,11,13,0,,1,0,,0,,,,,,G,255,65280,255,0,,,,,0,16777215,0,0,Arial,11,0,0,0,0,0,0,0,0,0,54#
142,Label,15,0,1482,99,11,13,0,,1,0,,0,,,,,,F,255,65280,255,0,,,,,0,16777215,0,0,Arial,11,0,0,0,0,0,0,0,0,0,54#
143,Label,16,0,1464,99,11,13,0,,1,0,,0,,,,,,E,255,65280,255,0,,,,,0,16777215,0,0,Arial,11,0,0,0,0,0,0,0,0,0,54#
