Revisi:,,,,,,,,,,,
Atribut:,,,,,,,,,,,
Alamat,Variabel,Ket. Lojik nol,Ket. Lojik Satu,Arsip,Arsip Aktif,Alarm,Alarm Aktif,Kelompok,Stasiun,,
3202,YK-13E-E-WS,Sub-Route Track 13ET  Arah Barat Terbentuk,Sub-Route Track 13ET  Arah Barat Release,1,1,,,track,YK,169,1
3203,YK-13E-S-WS,Sub-Route Track 13ET  Arah Barat Terbentuk,Sub-Route Track 13ET  Arah Barat Release,1,1,,,track,YK,169,2
3204,YK-13E-E-ES,Sub-Route Track 13ET  Arah Timur Terbentuk,Sub-Route Track 13ET  Arah Timur Release,1,1,,,track,YK,169,3
3205,YK-13E-S-ES,Sub-Route Track 13ET  Arah Timur Terbentuk,Sub-Route Track 13ET  Arah Timur Release,1,1,,,track,YK,169,4
3206,YK-14A-TPR-DI,Track 14AT Terduduki,Track 14AT Kosong,1,1,,,track,YK,169,5
3207,YK-14A-E-WS,Sub-Route Track 14AT  Arah Barat Terbentuk,Sub-Route Track 14AT  Arah Barat Release,1,1,,,track,YK,169,6
3208,YK-14A-E-ES,Sub-Route Track 14AT  Arah Timur Terbentuk,Sub-Route Track 14AT  Arah Timur Release,1,1,,,track,YK,169,7
3209,YK-14B-TPR-DI,Track 14BT Terduduki,Track 14BT Kosong,1,1,,,track,YK,169,8
3210,,,,,,,,,YK,169,9
3211,YK-14B-E-ES,Sub-Route Track 14BT  Arah Timur Terbentuk,Sub-Route Track 14BT  Arah Timur Release,1,1,,,track,YK,169,10
3212,,,,,,,,,YK,169,11
3213,,,,,,,,,YK,169,12
3214,YK-20A-TPR-DI,Track 20AT Terduduki,Track 20AT Kosong,1,1,,,track,YK,169,13
3215,YK-20A-E-WS,Sub-Route Track 20AT  Arah Barat Terbentuk,Sub-Route Track 20AT  Arah Barat Release,1,1,,,track,YK,169,14
3216,YK-20B-TPR-DI,Track 20BT Terduduki,Track 20BT Kosong,1,1,,,track,YK,169,15
3217,YK-20B-E-WS,Sub-Route Track 20BT  Arah Barat Terbentuk,Sub-Route Track 20BT  Arah Barat Release,1,1,,,track,YK,170,0
3218,YK-20C-TPR-DI,Track 20CT Terduduki,Track 20CT Kosong,1,1,,,track,YK,170,1
3219,YK-20C-E-WS,Sub-Route Track 20CT  Arah Barat Terbentuk,Sub-Route Track 20CT  Arah Barat Release,1,1,,,track,YK,170,2
3220,YK-20D-TPR-DI,Track 20DT Terduduki,Track 20DT Kosong,1,1,,,track,YK,170,3
3221,YK-20D-E-WS,Sub-Route Track 20DT  Arah Barat Terbentuk,Sub-Route Track 20DT  Arah Barat Release,1,1,,,track,YK,170,4
3222,YK-20E-TPR-DI,Track 20ET Terduduki,Track 20ET Kosong,1,1,,,track,YK,170,5
3223,YK-20E-E-WS,Sub-Route Track 20ET  Arah Barat Terbentuk,Sub-Route Track 20ET  Arah Barat Release,1,1,,,track,YK,170,6
3224,YK-20E-E-ES,Sub-Route Track 20ET  Arah Timur Terbentuk,Sub-Route Track 20ET  Arah Timur Release,1,1,,,track,YK,170,7
3225,YK-20F-TPR-DI,Track 20FT Terduduki,Track 20FT Kosong,1,1,,,track,YK,170,8
3226,YK-20F-E-WS,Sub-Route Track 20FT  Arah Barat Terbentuk,Sub-Route Track 20FT  Arah Barat Release,1,1,,,track,YK,170,9
3227,YK-20F-E-ES,Sub-Route Track 20FT  Arah Timur Terbentuk,Sub-Route Track 20FT  Arah Timur Release,1,1,,,track,YK,170,10
3228,YK-21A-TPR-DI,Track 21AT Terduduki,Track 21AT Kosong,1,1,,,track,YK,170,11
3229,YK-21A-E-WS,Sub-Route Track 21AT  Arah Barat Terbentuk,Sub-Route Track 21AT  Arah Barat Release,1,1,,,track,YK,170,12
3230,YK-21A-S-WS,Sub-Route Track 21AT  Arah Barat Terbentuk,Sub-Route Track 21AT  Arah Barat Release,1,1,,,track,YK,170,13
3231,YK-21A-E-ES,Sub-Route Track 21AT  Arah Timur Terbentuk,Sub-Route Track 21AT  Arah Timur Release,1,1,,,track,YK,170,14
3232,YK-21A-S-ES,Sub-Route Track 21AT  Arah Timur Terbentuk,Sub-Route Track 21AT  Arah Timur Release,1,1,,,track,YK,170,15
3233,YK-21B-TPR-DI,Track 21BT Terduduki,Track 21BT Kosong,1,1,,,track,YK,171,0
3234,YK-21B-E-WS,Sub-Route Track 21BT  Arah Barat Terbentuk,Sub-Route Track 21BT  Arah Barat Release,1,1,,,track,YK,171,1
3235,YK-21B-E-ES,Sub-Route Track 21BT  Arah Timur Terbentuk,Sub-Route Track 21BT  Arah Timur Release,1,1,,,track,YK,171,2
3236,YK-21C-TPR-DI,Track 21CT Terduduki,Track 21CT Kosong,1,1,,,track,YK,171,3
3237,YK-21C-E-WS,Sub-Route Track 21CT  Arah Barat Terbentuk,Sub-Route Track 21CT  Arah Barat Release,1,1,,,track,YK,171,4
3238,YK-21C-S-WS,Sub-Route Track 21CT  Arah Barat Terbentuk,Sub-Route Track 21CT  Arah Barat Release,1,1,,,track,YK,171,5
3239,YK-21C-E-ES,Sub-Route Track 21CT  Arah Timur Terbentuk,Sub-Route Track 21CT  Arah Timur Release,1,1,,,track,YK,171,6
3240,YK-21C-S-ES,Sub-Route Track 21CT  Arah Timur Terbentuk,Sub-Route Track 21CT  Arah Timur Release,1,1,,,track,YK,171,7
3241,YK-22-TPR-DI,Track 22T Terduduki,Track 22T Kosong,1,1,,,track,YK,171,8
3242,YK-22-T-WLAS,Luncuran Emplasement 22T  Arah Barat Terbentuk,Luncuran Emplasement 22T  Arah Barat Release,1,1,,,track,YK,171,9
3243,YK-22-T-ELAS,Luncuran Emplasement 22T  Arah Timur Terbentuk,Luncuran Emplasement 22T  Arah Timur Release,1,1,,,track,YK,171,10
3244,YK-23-TPR-DI,Track 23T Terduduki,Track 23T Kosong,1,1,,,track,YK,171,11
3245,YK-23-E-WS,Sub-Route Track 23T  Arah Barat Terbentuk,Sub-Route Track 23T  Arah Barat Release,1,1,,,track,YK,171,12
3246,YK-23-S-WS,Sub-Route Track 23T  Arah Barat Terbentuk,Sub-Route Track 23T  Arah Barat Release,1,1,,,track,YK,171,13
3247,YK-23-E-ES,Sub-Route Track 23T  Arah Timur Terbentuk,Sub-Route Track 23T  Arah Timur Release,1,1,,,track,YK,171,14
3248,YK-23-S-ES,Sub-Route Track 23T  Arah Timur Terbentuk,Sub-Route Track 23T  Arah Timur Release,1,1,,,track,YK,171,15
3249,YK-24-TPR-DI,Track 24T Terduduki,Track 24T Kosong,1,1,,,track,YK,172,0
3250,YK-31-TPR-DI,Track 31T Terduduki,Track 31T Kosong,1,1,,,track,YK,172,1
3251,YK-31-S-WS,Sub-Route Track 31T  Arah Barat Terbentuk,Sub-Route Track 31T  Arah Barat Release,1,1,,,track,YK,172,2
3252,YK-31-S-ES,Sub-Route Track 31T  Arah Timur Terbentuk,Sub-Route Track 31T  Arah Timur Release,1,1,,,track,YK,172,3
3253,YK-41A-TPR-DI,Track 41AT Terduduki,Track 41AT Kosong,1,1,,,track,YK,172,4
3254,YK-41A-E-WS,Sub-Route Track 41AT  Arah Barat Terbentuk,Sub-Route Track 41AT  Arah Barat Release,1,1,,,track,YK,172,5
3255,YK-41A-S-WS,Sub-Route Track 41AT  Arah Barat Terbentuk,Sub-Route Track 41AT  Arah Barat Release,1,1,,,track,YK,172,6
3256,YK-41A-E-ES,Sub-Route Track 41AT  Arah Timur Terbentuk,Sub-Route Track 41AT  Arah Timur Release,1,1,,,track,YK,172,7
3257,YK-41A-S-ES,Sub-Route Track 41AT  Arah Timur Terbentuk,Sub-Route Track 41AT  Arah Timur Release,1,1,,,track,YK,172,8
3258,YK-41B-TPR-DI,Track 41BT Terduduki,Track 41BT Kosong,1,1,,,track,YK,172,9
3259,YK-41B-E-WS,Sub-Route Track 41BT  Arah Barat Terbentuk,Sub-Route Track 41BT  Arah Barat Release,1,1,,,track,YK,172,10
3260,YK-41B-S-WS,Sub-Route Track 41BT  Arah Barat Terbentuk,Sub-Route Track 41BT  Arah Barat Release,1,1,,,track,YK,172,11
3261,YK-41B-E-ES,Sub-Route Track 41BT  Arah Timur Terbentuk,Sub-Route Track 41BT  Arah Timur Release,1,1,,,track,YK,172,12
3262,YK-41B-S-ES,Sub-Route Track 41BT  Arah Timur Terbentuk,Sub-Route Track 41BT  Arah Timur Release,1,1,,,track,YK,172,13
3263,YK-42-TPR-DI,Track 42T Terduduki,Track 42T Kosong,1,1,,,track,YK,172,14
3264,YK-42-T-WLAS,Luncuran Emplasement 42T  Arah Barat Terbentuk,Luncuran Emplasement 42T  Arah Barat Release,1,1,,,track,YK,172,15
3265,YK-42-T-ELAS,Luncuran Emplasement 42T  Arah Timur Terbentuk,Luncuran Emplasement 42T  Arah Timur Release,1,1,,,track,YK,173,0
3266,YK-43-TPR-DI,Track 43T Terduduki,Track 43T Kosong,1,1,,,track,YK,173,1
3267,YK-43-E-WS,Sub-Route Track 43T  Arah Barat Terbentuk,Sub-Route Track 43T  Arah Barat Release,1,1,,,track,YK,173,2
3268,YK-43-S-WS,Sub-Route Track 43T  Arah Barat Terbentuk,Sub-Route Track 43T  Arah Barat Release,1,1,,,track,YK,173,3
3269,YK-43-E-ES,Sub-Route Track 43T  Arah Timur Terbentuk,Sub-Route Track 43T  Arah Timur Release,1,1,,,track,YK,173,4
3270,YK-43-S-ES,Sub-Route Track 43T  Arah Timur Terbentuk,Sub-Route Track 43T  Arah Timur Release,1,1,,,track,YK,173,5
3271,YK-44-TPR-DI,Track 44T Terduduki,Track 44T Kosong,1,1,,,track,YK,173,6
3272,YK-51A-TPR-DI,Track 51AT Terduduki,Track 51AT Kosong,1,1,,,track,YK,173,7
3273,YK-51A-E-WS,Sub-Route Track 51AT  Arah Barat Terbentuk,Sub-Route Track 51AT  Arah Barat Release,1,1,,,track,YK,173,8
3274,YK-51A-E-ES,Sub-Route Track 51AT  Arah Timur Terbentuk,Sub-Route Track 51AT  Arah Timur Release,1,1,,,track,YK,173,9
3275,YK-51B-TPR-DI,Track 51BT Terduduki,Track 51BT Kosong,1,1,,,track,YK,173,10
3276,YK-51B-E-WS,Sub-Route Track 51BT  Arah Barat Terbentuk,Sub-Route Track 51BT  Arah Barat Release,1,1,,,track,YK,173,11
3277,YK-51B-S-WS,Sub-Route Track 51BT  Arah Barat Terbentuk,Sub-Route Track 51BT  Arah Barat Release,1,1,,,track,YK,173,12
3278,YK-51B-E-ES,Sub-Route Track 51BT  Arah Timur Terbentuk,Sub-Route Track 51BT  Arah Timur Release,1,1,,,track,YK,173,13
3279,YK-51B-S-ES,Sub-Route Track 51BT  Arah Timur Terbentuk,Sub-Route Track 51BT  Arah Timur Release,1,1,,,track,YK,173,14
3280,YK-52-TPR-DI,Track 52T Terduduki,Track 52T Kosong,1,1,,,track,YK,173,15
3281,YK-52-T-WLAS,Luncuran Emplasement 52T  Arah Barat Terbentuk,Luncuran Emplasement 52T  Arah Barat Release,1,1,,,track,YK,174,0
3282,YK-52-T-ELAS,Luncuran Emplasement 52T  Arah Timur Terbentuk,Luncuran Emplasement 52T  Arah Timur Release,1,1,,,track,YK,174,1
3283,YK-53A-TPR-DI,Track 53AT Terduduki,Track 53AT Kosong,1,1,,,track,YK,174,2
3284,YK-53A-E-WS,Sub-Route Track 53AT  Arah Barat Terbentuk,Sub-Route Track 53AT  Arah Barat Release,1,1,,,track,YK,174,3
3285,YK-53A-S-WS,Sub-Route Track 53AT  Arah Barat Terbentuk,Sub-Route Track 53AT  Arah Barat Release,1,1,,,track,YK,174,4
3286,YK-53A-E-ES,Sub-Route Track 53AT  Arah Timur Terbentuk,Sub-Route Track 53AT  Arah Timur Release,1,1,,,track,YK,174,5
3287,YK-53A-S-ES,Sub-Route Track 53AT  Arah Timur Terbentuk,Sub-Route Track 53AT  Arah Timur Release,1,1,,,track,YK,174,6
3288,YK-53B-TPR-DI,Track 53BT Terduduki,Track 53BT Kosong,1,1,,,track,YK,174,7
3289,YK-53B-E-WS,Sub-Route Track 53BT  Arah Barat Terbentuk,Sub-Route Track 53BT  Arah Barat Release,1,1,,,track,YK,174,8
3290,YK-53B-E-ES,Sub-Route Track 53BT  Arah Timur Terbentuk,Sub-Route Track 53BT  Arah Timur Release,1,1,,,track,YK,174,9
3291,YK-53C-TPR-DI,Track 53CT Terduduki,Track 53CT Kosong,1,1,,,track,YK,174,10
3292,YK-53C-E-WS,Sub-Route Track 53CT  Arah Barat Terbentuk,Sub-Route Track 53CT  Arah Barat Release,1,1,,,track,YK,174,11
3293,YK-53C-S-WS,Sub-Route Track 53CT  Arah Barat Terbentuk,Sub-Route Track 53CT  Arah Barat Release,1,1,,,track,YK,174,12
3294,YK-53C-E-ES,Sub-Route Track 53CT  Arah Timur Terbentuk,Sub-Route Track 53CT  Arah Timur Release,1,1,,,track,YK,174,13
3295,YK-53C-S-ES,Sub-Route Track 53CT  Arah Timur Terbentuk,Sub-Route Track 53CT  Arah Timur Release,1,1,,,track,YK,174,14
3296,YK-53D-TPR-DI,Track 53DT Terduduki,Track 53DT Kosong,1,1,,,track,YK,174,15
3297,YK-53D-E-WS,Sub-Route Track 53DT  Arah Barat Terbentuk,Sub-Route Track 53DT  Arah Barat Release,1,1,,,track,YK,175,0
3298,YK-53D-S-WS,Sub-Route Track 53DT  Arah Barat Terbentuk,Sub-Route Track 53DT  Arah Barat Release,1,1,,,track,YK,175,1
3299,YK-53D-E-ES,Sub-Route Track 53DT  Arah Timur Terbentuk,Sub-Route Track 53DT  Arah Timur Release,1,1,,,track,YK,175,2
3300,YK-53D-S-ES,Sub-Route Track 53DT  Arah Timur Terbentuk,Sub-Route Track 53DT  Arah Timur Release,1,1,,,track,YK,175,3
3301,YK-54A-TPR-DI,Track 54AT Terduduki,Track 54AT Kosong,1,1,,,track,YK,175,4
3302,YK-54A-E-WS,Sub-Route Track 54AT  Arah Barat Terbentuk,Sub-Route Track 54AT  Arah Barat Release,1,1,,,track,YK,175,5
3303,YK-54A-E-ES,Sub-Route Track 54AT  Arah Timur Terbentuk,Sub-Route Track 54AT  Arah Timur Release,1,1,,,track,YK,175,6
3304,YK-54B-TPR-DI,Track 54BT Terduduki,Track 54BT Kosong,1,1,,,track,YK,175,7
3305,,,,,,,,,YK,175,8
3306,YK-54B-E-ES,Sub-Route Track 54BT  Arah Timur Terbentuk,Sub-Route Track 54BT  Arah Timur Release,1,1,,,track,YK,175,9
3307,,,,,,,,,YK,175,10
3308,,,,,,,,,YK,175,11
3309,YK-61-TPR-DI,Track 61T Terduduki,Track 61T Kosong,1,1,,,track,YK,175,12
3310,YK-61-E-WS,Sub-Route Track 61T  Arah Barat Terbentuk,Sub-Route Track 61T  Arah Barat Release,1,1,,,track,YK,175,13
3311,YK-61-S-WS,Sub-Route Track 61T  Arah Barat Terbentuk,Sub-Route Track 61T  Arah Barat Release,1,1,,,track,YK,175,14
3312,YK-61-E-ES,Sub-Route Track 61T  Arah Timur Terbentuk,Sub-Route Track 61T  Arah Timur Release,1,1,,,track,YK,175,15
3313,YK-61-S-ES,Sub-Route Track 61T  Arah Timur Terbentuk,Sub-Route Track 61T  Arah Timur Release,1,1,,,track,YK,176,0
3314,YK-62-TPR-DI,Track 62T Terduduki,Track 62T Kosong,1,1,,,track,YK,176,1
3315,YK-62-T-WLAS,Luncuran Emplasement 62T  Arah Barat Terbentuk,Luncuran Emplasement 62T  Arah Barat Release,1,1,,,track,YK,176,2
3316,YK-62-T-ELAS,Luncuran Emplasement 62T  Arah Timur Terbentuk,Luncuran Emplasement 62T  Arah Timur Release,1,1,,,track,YK,176,3
3317,YK-63-TPR-DI,Track 63T Terduduki,Track 63T Kosong,1,1,,,track,YK,176,4
3318,YK-63-E-WS,Sub-Route Track 63T  Arah Barat Terbentuk,Sub-Route Track 63T  Arah Barat Release,1,1,,,track,YK,176,5
3319,YK-63-S-WS,Sub-Route Track 63T  Arah Barat Terbentuk,Sub-Route Track 63T  Arah Barat Release,1,1,,,track,YK,176,6
3320,YK-63-E-ES,Sub-Route Track 63T  Arah Timur Terbentuk,Sub-Route Track 63T  Arah Timur Release,1,1,,,track,YK,176,7
3321,YK-63-S-ES,Sub-Route Track 63T  Arah Timur Terbentuk,Sub-Route Track 63T  Arah Timur Release,1,1,,,track,YK,176,8
3322,YK-72-TPR-DI,Track 72T Terduduki,Track 72T Kosong,1,1,,,track,YK,176,9
3323,YK-72-T-WLAS,Luncuran Emplasement 72T  Arah Barat Terbentuk,Luncuran Emplasement 72T  Arah Barat Release,1,1,,,track,YK,176,10
3324,YK-72-T-ELAS,Luncuran Emplasement 72T  Arah Timur Terbentuk,Luncuran Emplasement 72T  Arah Timur Release,1,1,,,track,YK,176,11
3325,YK-81-TPR-DI,Track 81T Terduduki,Track 81T Kosong,1,1,,,track,YK,176,12
3326,YK-81-E-WS,Sub-Route Track 81T  Arah Barat Terbentuk,Sub-Route Track 81T  Arah Barat Release,1,1,,,track,YK,176,13
3327,YK-81-S-WS,Sub-Route Track 81T  Arah Barat Terbentuk,Sub-Route Track 81T  Arah Barat Release,1,1,,,track,YK,176,14
3328,YK-81-E-ES,Sub-Route Track 81T  Arah Timur Terbentuk,Sub-Route Track 81T  Arah Timur Release,1,1,,,track,YK,176,15
3329,YK-81-S-ES,Sub-Route Track 81T  Arah Timur Terbentuk,Sub-Route Track 81T  Arah Timur Release,1,1,,,track,YK,177,0
3330,YK-82-TPR-DI,Track 82T Terduduki,Track 82T Kosong,1,1,,,track,YK,177,1
3331,YK-82-T-WLAS,Luncuran Emplasement 82T  Arah Barat Terbentuk,Luncuran Emplasement 82T  Arah Barat Release,1,1,,,track,YK,177,2
3332,YK-82-T-ELAS,Luncuran Emplasement 82T  Arah Timur Terbentuk,Luncuran Emplasement 82T  Arah Timur Release,1,1,,,track,YK,177,3
3333,YK-83-TPR-DI,Track 83T Terduduki,Track 83T Kosong,1,1,,,track,YK,177,4
3334,YK-83-E-WS,Sub-Route Track 83T  Arah Barat Terbentuk,Sub-Route Track 83T  Arah Barat Release,1,1,,,track,YK,177,5
3335,YK-83-S-WS,Sub-Route Track 83T  Arah Barat Terbentuk,Sub-Route Track 83T  Arah Barat Release,1,1,,,track,YK,177,6
3336,YK-83-E-ES,Sub-Route Track 83T  Arah Timur Terbentuk,Sub-Route Track 83T  Arah Timur Release,1,1,,,track,YK,177,7
3337,YK-83-S-ES,Sub-Route Track 83T  Arah Timur Terbentuk,Sub-Route Track 83T  Arah Timur Release,1,1,,,track,YK,177,8
3338,YK-92-TPR-DI,Track 92T Terduduki,Track 92T Kosong,1,1,,,track,YK,177,9
3339,YK-92-T-WLAS,Luncuran Emplasement 92T  Arah Barat Terbentuk,Luncuran Emplasement 92T  Arah Barat Release,1,1,,,track,YK,177,10
3340,YK-92-T-ELAS,Luncuran Emplasement 92T  Arah Timur Terbentuk,Luncuran Emplasement 92T  Arah Timur Release,1,1,,,track,YK,177,11
3341,YK-101-TPR-DI,Track 101T Terduduki,Track 101T Kosong,1,1,,,track,YK,177,12
3342,YK-101-S-WS,Sub-Route Track 101T  Arah Barat Terbentuk,Sub-Route Track 101T  Arah Barat Release,1,1,,,track,YK,177,13
3343,YK-101-S-ES,Sub-Route Track 101T  Arah Timur Terbentuk,Sub-Route Track 101T  Arah Timur Release,1,1,,,track,YK,177,14
3344,YK-A10-RRLS,,Proses TPR Tujuan A10 Sedang Berlangsung,1,1,,,sinyal,YK,177,15
3345,YK-A10-RRLS-TE,,Proses TPR Tujuan A10 telah Selesai,1,1,,,sinyal,YK,178,0
3346,YK-A10-BLOK-FAIL,Blok Arah A10 Normal,Gangguan Blok Arah A10,1,1,1,0>1,blok,YK,178,1
3347,YK-J10-RRLS,Proses TPR Tujuan Sinyal J10 Tidak Sedang Berlangsung,Proses TPR Tujuan Sinyal J10 Sedang Berlangsung,1,1,,,sinyal,YK,178,2
3348,YK-J10-RRLS-TE,,Proses TPR Tujuan Sinyal J10 telah Selesai,1,1,,,sinyal,YK,178,3
3349,YK-A10-APP-TPR-DI,Menerima Info Track Blok Terduduki dari Arah A10,Menerima Info Track Blok Kosong dari Arah A10,1,1,,,blok,YK,178,4
3350,YK-A10-APP-TPR-DO,Mengirim Info Ada Kereta di Petak Jalan Arah A10,Mengirim Info tidak Ada Kereta di Petak Jalan Arah A10,1,1,,,blok,YK,178,5
3351,YK-A10-WTP,Track Blok A10 Terduduki,Track Blok A10 Kosong,1,1,,,,YK,178,6
3352,YK-A10-EFLZR-DI,Menerima Info Ada Kereta Masuk dari Arah A10,Menerima Info tidak Ada Kereta Masuk dari Arah A10,1,1,,,blok,YK,178,7
3353,YK-A10-WFLR-DO,Mengirim Info Ada Kereta Berangkat ke Arah A10,Mengirim Info tidak Ada Kereta Berangkat ke Arah A10,1,1,,,blok,YK,178,8
3354,YK-A10-ECR-DO,Mengirim Info Gangguan Lampu (ECR) Sinyal Masuk ke Arah A10,Mengirim Info Lampu (ECR) Sinyal Masuk Normal ke Arah A10,1,1,,,blok,YK,178,9
3355,YK-A20-RRLS,,Proses TPR Tujuan A20 Sedang Berlangsung,1,1,,,sinyal,YK,178,10
3356,YK-A20-RRLS-TE,,Proses TPR Tujuan A20 telah Selesai,1,1,,,sinyal,YK,178,11
3357,YK-A20-BLOK-FAIL,Blok Arah A20 Normal,Gangguan Blok Arah A20,1,1,1,0>1,blok,YK,178,12
3358,YK-J20-RRLS,Proses TPR Tujuan Sinyal J20 Tidak Sedang Berlangsung,Proses TPR Tujuan Sinyal J20 Sedang Berlangsung,1,1,,,sinyal,YK,178,13
3359,YK-J20-RRLS-TE,,Proses TPR Tujuan Sinyal J20 telah Selesai,1,1,,,sinyal,YK,178,14
3360,YK-A20-APP-TPR-DI,Menerima Info Track Blok Terduduki dari Arah A20,Menerima Info Track Blok Kosong dari Arah A20,1,1,,,blok,YK,178,15
3361,YK-A20-APP-TPR-DO,Mengirim Info Ada Kereta di Petak Jalan Arah A20,Mengirim Info tidak Ada Kereta di Petak Jalan Arah A20,1,1,,,blok,YK,179,0
3362,YK-A20-WTP,Track Blok A20 Terduduki,Track Blok A20 Kosong,1,1,,,,YK,179,1
3363,YK-A20-EFLZR-DI,Menerima Info Ada Kereta Masuk dari Arah A20,Menerima Info tidak Ada Kereta Masuk dari Arah A20,1,1,,,blok,YK,179,2
3364,YK-A20-WFLR-DO,Mengirim Info Ada Kereta Berangkat ke Arah A20,Mengirim Info tidak Ada Kereta Berangkat ke Arah A20,1,1,,,blok,YK,179,3
3365,YK-A20-ECR-DI,Menerima Info Gangguan Lampu (ECR) Sinyal Masuk dari Arah A20,Menerima Info Lampu (ECR) Sinyal Masuk Normal dari Arah A20,1,1,,,blok,YK,179,4
3366,YK-A14-RRLS,,Proses TPR Tujuan A14 Sedang Berlangsung,1,1,,,sinyal,YK,179,5
3367,YK-A14-RRLS-TE,,Proses TPR Tujuan A14 telah Selesai,1,1,,,sinyal,YK,179,6
3368,YK-A14-BLOK-FAIL,Blok Arah A14 Normal,Gangguan Blok Arah A14,1,1,1,0>1,blok,YK,179,7
3369,YK-J14-RRLS,Proses TPR Tujuan Sinyal J14 Tidak Sedang Berlangsung,Proses TPR Tujuan Sinyal J14 Sedang Berlangsung,1,1,,,sinyal,YK,179,8
3370,YK-J14-RRLS-TE,,Proses TPR Tujuan Sinyal J14 telah Selesai,1,1,,,sinyal,YK,179,9
3371,YK-A14-HR-DI,Sinyal Masuk Stasiun Tujuan dari Arah A14 Menyala Tidak Aman,Sinyal Masuk Stasiun Tujuan dari Arah A14 Menyala Aman,1,1,,,blok,YK,179,10
3372,YK-A14-APP-TPR-DI,Menerima Info Track Blok Terduduki dari Arah A14,Menerima Info Track Blok Kosong dari Arah A14,1,1,,,blok,YK,179,11
3373,YK-A14-APP-TPR-DO,Mengirim Info Ada Kereta di Petak Jalan Arah A14,Mengirim Info tidak Ada Kereta di Petak Jalan Arah A14,1,1,,,blok,YK,179,12
3374,YK-A14-ETP,Track Blok A14 Terduduki,Track Blok A14 Kosong,1,1,,,,YK,179,13
3375,YK-A14-WFLZR-DI,Menerima Info Ada Kereta Masuk dari Arah A14,Menerima Info tidak Ada Kereta Masuk dari Arah A14,1,1,,,blok,YK,179,14
3376,YK-A14-EFLR-DO,Mengirim Info Ada Kereta Berangkat ke Arah A14,Mengirim Info tidak Ada Kereta Berangkat ke Arah A14,1,1,,,blok,YK,179,15
3377,YK-A14-ECR-DI,Menerima Info Gangguan Lampu (ECR) Sinyal Masuk dari Arah A14,Menerima Info Lampu (ECR) Sinyal Masuk Normal dari Arah A14,1,1,,,blok,YK,180,0
3378,YK-A14-ECR-DO,Mengirim Info Gangguan Lampu (ECR) Sinyal Masuk ke Arah A14,Mengirim Info Lampu (ECR) Sinyal Masuk Normal ke Arah A14,1,1,,,blok,YK,180,1
3379,YK-A54-RRLS,,Proses TPR Tujuan A54 Sedang Berlangsung,1,1,,,sinyal,YK,180,2
3380,YK-A54-RRLS-TE,,Proses TPR Tujuan A54 telah Selesai,1,1,,,sinyal,YK,180,3
3381,YK-A54-BLOK-FAIL,Blok Arah A54 Normal,Gangguan Blok Arah A54,1,1,1,0>1,blok,YK,180,4
3382,YK-J54-RRLS,Proses TPR Tujuan Sinyal J54 Tidak Sedang Berlangsung,Proses TPR Tujuan Sinyal J54 Sedang Berlangsung,1,1,,,sinyal,YK,180,5
3383,YK-J54-RRLS-TE,,Proses TPR Tujuan Sinyal J54 telah Selesai,1,1,,,sinyal,YK,180,6
3384,YK-A54-HR-DI,Sinyal Masuk Stasiun Tujuan dari Arah A54 Menyala Tidak Aman,Sinyal Masuk Stasiun Tujuan dari Arah A54 Menyala Aman,1,1,,,blok,YK,180,7
3385,YK-A54-APP-TPR-DI,Menerima Info Track Blok Terduduki dari Arah A54,Menerima Info Track Blok Kosong dari Arah A54,1,1,,,blok,YK,180,8
3386,YK-A54-APP-TPR-DO,Mengirim Info Ada Kereta di Petak Jalan Arah A54,Mengirim Info tidak Ada Kereta di Petak Jalan Arah A54,1,1,,,blok,YK,180,9
3387,YK-A54-ETP,Track Blok A54 Terduduki,Track Blok A54 Kosong,1,1,,,,YK,180,10
3388,YK-A54-WFLZR-DI,Menerima Info Ada Kereta Masuk dari Arah A54,Menerima Info tidak Ada Kereta Masuk dari Arah A54,1,1,,,blok,YK,180,11
3389,YK-A54-EFLR-DO,Mengirim Info Ada Kereta Berangkat ke Arah A54,Mengirim Info tidak Ada Kereta Berangkat ke Arah A54,1,1,,,blok,YK,180,12
3390,YK-A54-ECR-DI,Menerima Info Gangguan Lampu (ECR) Sinyal Masuk dari Arah A54,Menerima Info Lampu (ECR) Sinyal Masuk Normal dari Arah A54,1,1,,,blok,YK,180,13
3391,YK-A54-ECR-DO,Mengirim Info Gangguan Lampu (ECR) Sinyal Masuk ke Arah A54,Mengirim Info Lampu (ECR) Sinyal Masuk Normal ke Arah A54,1,1,,,blok,YK,180,14
3392,YK-JPL736-ACK-DI,Tombol ACK JPL736 di Lapangan dilepas,Tombol ACK JPL736 di Lapangan ditekan,1,1,,,perintah,YK,180,15
3393,YK-JPL736-BUZZ-DO,Perintah ke Lapangan untuk Membunyikan Buzzer JPL736 tidak Aktif,Perintah ke Lapangan untuk Membunyikan Buzzer JPL736 Aktif,1,1,,,lain-lain,YK,181,0
3394,YK-JPL737-ACK-DI,Tombol ACK JPL737 di Lapangan dilepas,Tombol ACK JPL737 di Lapangan ditekan,1,1,,,perintah,YK,181,1
3395,YK-JPL737-BUZZ-DO,Perintah ke Lapangan untuk Membunyikan Buzzer JPL737 tidak Aktif,Perintah ke Lapangan untuk Membunyikan Buzzer JPL737 Aktif,1,1,,,lain-lain,YK,181,2
